,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
34,0 days 00:00:51,A: ok i am in bathroom.  You can see sink and mirror with a jar with a couple of flowers in a lefthand side of sink,A,All
35,0 days 00:01:15,"B: Okay, I'm in a different bathroom. I'll keep looking, you can stay there. ",B,All
36,0 days 00:01:28,B: Can you describe it a bit more so I know when I get to the correct one?,B,All
37,0 days 00:01:42,A: ok. Sink is white with white cabinet on lefthandside with glass at front and blue round handle.,A,All
46,0 days 00:01:55,A: white towel on righthand side of pic.,A,All
55,0 days 00:02:38,B: Is is marble counter? Orange flowers? Little pump bottle on the right side?,B,All
56,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
57,0 days 00:03:23,A: yes,A,All
58,0 days 00:03:29,"B: Okay, I'm done. ",B,All
60,0 days 00:03:32,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
62,0 days 00:03:39,GM: Well done! Both of you are                            indeed in the same room of type: b/bathroom!,GM,All
63,0 days 00:03:39,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
64,0 days 00:03:39,GM: ,GM,All
65,0 days 00:03:41,GM: Here's your token: 25845OBKP,GM,All
66,0 days 00:04:00,A: ,A,All
68,0 days 00:04:05,B: ,B,All
70,0 days 00:55:49,GM: ,GM,All
