,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
28,0 days 00:00:30,A: Where is the basement?,A,All
29,0 days 00:00:32,B: Im in a basement I think,B,All
30,0 days 00:00:40,B: in the house and then east,B,All
32,0 days 00:00:54,B: but it may be a living room. some basements have carpet,B,All
71,0 days 00:01:29,A: I am there,A,All
76,0 days 00:01:42,B: I am in a nedroom. not sure whre to go,B,All
93,0 days 00:01:58,"A: I went s, n and w.",A,All
102,0 days 00:02:03,A: from the start,A,All
103,0 days 00:02:08,A: started on the street,A,All
132,0 days 00:02:33,B: whats the room look like?,B,All
133,0 days 00:02:48,"A: brown printed carpet, white trim",A,All
134,0 days 00:02:51,A: white door,A,All
135,0 days 00:02:55,B: window?,B,All
136,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
137,0 days 00:03:03,A: high up,A,All
138,0 days 00:03:06,B: yep,B,All
140,0 days 00:03:11,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
141,0 days 00:03:19,A: done,A,All
143,0 days 00:03:33,B: do slash first,B,All
144,0 days 00:03:35,B: then put done,B,All
146,0 days 00:03:40,GM: Well done! Both of you are                            indeed in the same room of type: b/basement!,GM,All
147,0 days 00:03:40,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
148,0 days 00:03:40,GM: ,GM,All
149,0 days 00:03:40,GM: Here's your token: 8613DHSGR,GM,All
151,0 days 00:03:41,GM: Well done! Both of you are                            indeed in the same room of type: b/basement!,GM,All
152,0 days 00:03:42,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
153,0 days 00:03:43,GM: ,GM,All
154,0 days 00:03:43,GM: Here's your token: 862TYH4L6,GM,All
155,0 days 00:03:50,A: ,A,All
157,0 days 00:03:52,B: ,B,All
