,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:15,B: We need to go to the home office,B,All
29,0 days 00:00:31,A: yes,A,All
40,0 days 00:00:49,"B: Ok, I'm in the office",B,All
41,0 days 00:00:56,B: it has a shirtless guy on a computer\,B,All
42,0 days 00:00:58,B: black chair,B,All
45,0 days 00:01:22,"B: I can't go south from here, so I am assuming it is south in the house",B,All
46,0 days 00:01:27,B: try going toward the south,B,All
47,0 days 00:01:32,B: Let me know if you need help ,B,All
48,0 days 00:01:43,A: not u deestanding this,A,All
49,0 days 00:01:59,B: you just have to type the slash key and a direction,B,All
52,0 days 00:02:07,B: and then a pic will pop up on your screen ,B,All
53,0 days 00:02:12,B: you want to navigate to the home office,B,All
59,0 days 00:02:34,B: Does that help?,B,All
66,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
76,0 days 00:03:20,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
85,0 days 00:03:32,A: inpffice,A,All
86,0 days 00:03:39,A: in office,A,All
87,0 days 00:03:41,B: type /done,B,All
89,0 days 00:03:47,GM: Well done! Both of you are                            indeed in the same room of type: h/home_office!,GM,All
90,0 days 00:03:48,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
91,0 days 00:03:48,GM: ,GM,All
92,0 days 00:03:48,GM: Here's your token: 2908FINV2,GM,All
93,0 days 00:04:14,B: ,B,All
95,0 days 00:04:26,A: ,A,All
97,0 days 04:33:17,GM: ,GM,All
