,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
42,0 days 00:00:30,B: I'm in a bathroom,B,All
43,0 days 00:00:37,B: purple wall on left,B,All
44,0 days 00:00:44,B: pedastal sink,B,All
45,0 days 00:00:51,"A: I am too. Yep, same",A,All
47,0 days 00:00:55,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
49,0 days 00:01:03,GM: Well done! Both of you are                            indeed in the same room of type: b/bathroom!,GM,All
50,0 days 00:01:03,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
51,0 days 00:01:03,GM: ,GM,All
52,0 days 00:01:03,GM: Here's your token: 675D69OQ5,GM,All
54,0 days 00:01:04,GM: Well done! Both of you are                            indeed in the same room of type: b/bathroom!,GM,All
55,0 days 00:01:05,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
56,0 days 00:01:05,GM: ,GM,All
57,0 days 00:01:05,GM: Here's your token: 674IKVMJU,GM,All
58,0 days 00:01:40,B: ,B,All
60,0 days 00:01:48,A: ,A,All
62,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
63,0 days 03:24:32,GM: ,GM,All
