,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
24,0 days 00:00:17,A: found a reading room,A,All
25,0 days 00:00:26,B: let me find one,B,All
26,0 days 00:00:26,A: wood table with chairs around it,A,All
35,0 days 00:00:42,A: two shelves on right and 3+ on left,A,All
36,0 days 00:00:47,A: sunlight on table,A,All
57,0 days 00:01:07,A: also found a library with people studying,A,All
131,0 days 00:01:54,B: I see a room with a blue couch ,B,All
135,0 days 00:01:55,B: fireplace,B,All
136,0 days 00:02:00,B: thats only room I have found,B,All
137,0 days 00:02:05,A: find a reading room or library,A,All
138,0 days 00:02:10,A: move around till you find one,A,All
179,0 days 00:02:46,B: brings me back to same room with couch ,B,All
184,0 days 00:02:50,B: do you see a room with a couch?,B,All
185,0 days 00:02:57,A: have to pick different directions,A,All
186,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
187,0 days 00:03:02,A: keep moving around,A,All
264,0 days 00:04:00,B: found table and bookshelfs,B,All
265,0 days 00:04:05,A: from blue couch room go west x2 and north x2,A,All
266,0 days 00:04:07,A: w,A,All
275,0 days 00:04:15,A: sun on table?,A,All
280,0 days 00:04:23,B: yes,B,All
281,0 days 00:04:27,A: ok,A,All
283,0 days 00:04:29,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
284,0 days 00:04:30,A: good job :),A,All
285,0 days 00:04:47,"A: enter ""/done?",A,All
286,0 days 00:04:48,B: Thanks,B,All
288,0 days 00:04:52,"A: ""/done""",A,All
289,0 days 00:04:53,GM: Well done! Both of you are                            indeed in the same room of type: r/reading_room!,GM,All
290,0 days 00:04:54,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
291,0 days 00:04:55,GM: ,GM,All
292,0 days 00:04:55,GM: Here's your token: 509EWN37F,GM,All
293,0 days 00:05:06,A: ,A,All
294,0 days 00:05:09,B: ,B,All
297,0 days 02:03:58,GM: ,GM,All
