,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
27,0 days 00:00:19,B: I'm in a red dining room,B,All
47,0 days 00:01:05,A: are the walls tan?,A,All
48,0 days 00:01:08,B: red,B,All
62,0 days 00:01:23,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
63,0 days 00:01:27,B: in the tan one now,B,All
64,0 days 00:01:39,A: im in the dining room now,A,All
79,0 days 00:02:04,"B: ok, type ""/done"" without the quotes",B,All
85,0 days 00:02:12,"GM: You have managed to meet in a room of type:                                                        d/dining_room, but unfortunately                                                        not in the same one.",GM,All
86,0 days 00:02:13,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
87,0 days 00:02:13,GM: ,GM,All
88,0 days 00:02:13,GM: Here's your token: 53YS3KES,GM,All
89,0 days 00:02:29,A: ,A,All
91,0 days 00:02:33,B: ,B,All
93,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
94,0 days 01:30:52,GM: ,GM,All
