,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
36,0 days 00:00:22,B: I'm in a pool room,B,All
41,0 days 00:00:31,"A: Hi, I'm in a bedroom now, with a red brick fireplace",A,All
54,0 days 00:00:54,A: There's orangeish walls and a wooden nightstand,A,All
55,0 days 00:01:10,B: I'm in a bedroom with a white bedspread and walls,B,All
56,0 days 00:01:21,"A: Ok wait there, I'll find it",A,All
77,0 days 00:01:50,A: Ok does it have 2 windows?,A,All
78,0 days 00:01:56,A: And a mirror in the middle?,A,All
79,0 days 00:02:02,B: Yes it does,B,All
80,0 days 00:02:05,A: Ok there,A,All
82,0 days 00:02:05,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
84,0 days 00:02:06,GM: Well done! Both of you are                            indeed in the same room of type: b/bedroom!,GM,All
85,0 days 00:02:06,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
86,0 days 00:02:07,GM: ,GM,All
87,0 days 00:02:07,GM: Here's your token: 1156A2ZD7P,GM,All
88,0 days 00:02:11,A: ,A,All
90,0 days 00:02:33,B: ,B,All
92,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
93,0 days 00:14:17,GM: ,GM,All
