,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:02,GM: ,GM,All
66,0 days 00:01:48,A: I'm in the type of room. ,A,All
67,0 days 00:01:58,B: What colr is it,B,All
68,0 days 00:02:06,A: Yellow,A,All
69,0 days 00:02:18,"B: yellow, or yellow and green",B,All
70,0 days 00:02:27,A: Or white yellow,A,All
71,0 days 00:02:37,B: ok one min,B,All
72,0 days 00:02:43,A: No green,A,All
77,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
86,0 days 00:03:25,"B: Ok, thin I am here, yellow and green.",B,All
88,0 days 00:03:34,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
89,0 days 00:03:40,A: Ok I'll write done,A,All
91,0 days 00:03:55,"GM: You have managed to meet in a room of type:                                                        l/locker_room, but unfortunately                                                        not in the same one.",GM,All
92,0 days 00:03:55,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
93,0 days 00:03:55,GM: ,GM,All
94,0 days 00:03:56,GM: Here's your token: 630IHVWFY,GM,All
95,0 days 00:05:02,A: ,A,All
97,0 days 00:05:14,B: ,B,All
99,0 days 00:35:29,GM: ,GM,All
