,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
38,0 days 00:00:29,B: I am in a living room ,B,All
39,0 days 00:00:50,A: Okay describe it and I'll find you,A,All
40,0 days 00:00:56,B: It has two white easy chairs with brown pillows on them.  Two large windows with red curtains,B,All
41,0 days 00:01:02,B: an entertainment center with a TV on the left ,B,All
54,0 days 00:01:17,B: a circular brown coffee table in the middle ,B,All
67,0 days 00:01:53,A: looking through big windows to the outside?,A,All
68,0 days 00:02:11,B: yes,B,All
69,0 days 00:02:13,A: clock on wall on the left?,A,All
70,0 days 00:02:19,"B: yep, above a lamp ",B,All
71,0 days 00:02:22,A: okay,A,All
73,0 days 00:02:26,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
75,0 days 00:02:29,GM: Well done! Both of you are                            indeed in the same room of type: l/living_room!,GM,All
76,0 days 00:02:29,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
77,0 days 00:02:29,GM: ,GM,All
78,0 days 00:02:29,GM: Here's your token: 774F9H19F,GM,All
79,0 days 00:02:46,A: ,A,All
81,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
82,0 days 00:03:46,B: ,B,All
84,0 days 01:31:50,GM: ,GM,All
