,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
32,0 days 00:00:29,B: okay I'm in a bedroom,B,All
33,0 days 00:00:36,B: white walls,B,All
42,0 days 00:00:58,B: white bedspread,B,All
43,0 days 00:01:10,B: the bed post has a brass top,B,All
44,0 days 00:01:27,B: painting hanging above the bed,B,All
45,0 days 00:01:40,A: My bed has no bedposts,A,All
46,0 days 00:01:51,B: okay describe it and I'll find you,B,All
55,0 days 00:02:35,A: looks like quilted bedspread nightstands on both sides of the bed with lamps,A,All
56,0 days 00:02:35,B: are you still here?,B,All
57,0 days 00:02:53,A: picture over the bed window on the right side,A,All
58,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
59,0 days 00:03:13,B:  ln,B,All
60,0 days 00:03:19,B: okay still lokking,B,All
93,0 days 00:04:06,A: low wood headboard . bedskirt around bottom of bed,A,All
94,0 days 00:04:23,B: okay got it,B,All
96,0 days 00:04:29,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
97,0 days 00:04:52,B: I'm in,B,All
99,0 days 00:04:55,GM: Well done! Both of you are                            indeed in the same room of type: b/bedroom!,GM,All
100,0 days 00:04:55,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
101,0 days 00:04:55,GM: ,GM,All
102,0 days 00:04:55,GM: Here's your token: 7849Y5VDM,GM,All
103,0 days 00:05:18,B: ,B,All
105,0 days 00:05:57,A: ,A,All
107,0 days 01:25:15,GM: ,GM,All
