,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:02,GM: ,GM,All
20,0 days 00:00:15,A: hello,A,All
23,0 days 00:00:19,B: Hi,B,All
28,0 days 00:00:29,B: I'm in like a garage place,B,All
43,0 days 00:00:46,A: I'm in the kitchen - I went east from the formal living room,A,All
52,0 days 00:01:04,B: Ok,B,All
57,0 days 00:01:12,B: s,B,All
66,0 days 00:01:21,A: are you in the kitchen yet?,A,All
71,0 days 00:01:24,B: No,B,All
76,0 days 00:01:36,B: I'm a kitchen,B,All
77,0 days 00:01:42,B: There is a silver refrigerator,B,All
78,0 days 00:01:50,A: okay we are both there,A,All
79,0 days 00:01:52,B: Wood cabinets ,B,All
81,0 days 00:01:53,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
83,0 days 00:01:56,"GM: You have managed to meet in a room of type:                                                        k/kitchen, but unfortunately                                                        not in the same one.",GM,All
84,0 days 00:01:56,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
85,0 days 00:01:56,GM: ,GM,All
86,0 days 00:01:57,GM: Here's your token: 455272WD5,GM,All
87,0 days 00:02:12,B: ,B,All
89,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
90,0 days 00:03:08,A: ,A,All
92,0 days 02:36:00,GM: ,GM,All
