,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
36,0 days 00:00:32,"B: ok i am in office.  Brown leather chair, wooden desk and chest of drawers on left",B,All
37,0 days 00:00:37,B: computer on desk,B,All
38,0 days 00:00:56,A: think I have the same one,A,All
39,0 days 00:01:11,A: lcd monitor on the desk,A,All
40,0 days 00:01:15,B: great.  two pictures on walls - brown with square design,B,All
41,0 days 00:01:16,B: yes,B,All
42,0 days 00:01:16,A: printer on the left of the monitor,A,All
44,0 days 00:01:19,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
45,0 days 00:01:21,B: yes!,B,All
47,0 days 00:01:25,GM: Well done! Both of you are                            indeed in the same room of type: h/home_office!,GM,All
48,0 days 00:01:25,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
49,0 days 00:01:25,GM: ,GM,All
50,0 days 00:01:25,GM: Here's your token: 963ZYESGY,GM,All
51,0 days 00:01:41,B: ,B,All
53,0 days 00:01:44,A: ,A,All
55,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
