,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
24,0 days 00:00:22,B: in the balcony,B,All
25,0 days 00:00:35,B: overlooking the water,B,All
26,0 days 00:00:49,"A: Hi there. So it looks like I'm starting in a bathroom. I see a poster with Albert Arthur Allen on it. Looks like I can go south or west, I'm going to try south.",A,All
38,0 days 00:01:27,B: where are you now?,B,All
39,0 days 00:01:32,"A: Going South brought me to a street, so I'm going to try west now that I'm back at the bathroom.",A,All
44,0 days 00:02:09,A: It looks like I'm on the balcony. Do you see two beige colored rocker chairs and a blue lounge chair?,A,All
49,0 days 00:02:36,B: n,B,All
58,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
63,0 days 00:03:15,B: s,B,All
74,0 days 00:03:28,B: done,B,All
76,0 days 00:03:38,"A: I'm still in the same place. Again, there are three chairs total. Two are beige and a blue lounge chair.",A,All
77,0 days 00:03:39,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
78,0 days 00:03:57,A: Are we in the same spot?,A,All
79,0 days 00:04:02,B: hold on,B,All
82,0 days 00:04:41,B: white chair,B,All
83,0 days 00:05:08,B: ,B,All
86,0 days 00:06:05,"GM: You have managed to meet in a room of type:                                                        b/balcony/interior, but unfortunately                                                        not in the same one.",GM,All
87,0 days 00:06:06,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
88,0 days 00:06:06,GM: ,GM,All
89,0 days 00:06:06,GM: Here's your token: 160GLVX7Q,GM,All
90,0 days 00:08:17,A: ,A,All
92,0 days 02:07:17,GM: ,GM,All
