,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:02,GM: ,GM,All
20,0 days 00:00:13,B: ok,B,All
25,0 days 00:00:19,B: bedroom,B,All
40,0 days 00:00:46,B: I guess I am in an attic,B,All
41,0 days 00:01:01,B: It's a small room with a bed in it and 2 windows,B,All
42,0 days 00:01:11,B: how about you?,B,All
43,0 days 00:01:18,A: i'm in a living room,A,All
48,0 days 00:01:23,B: oh no,B,All
61,0 days 00:01:33,B: I'm in the attic,B,All
62,0 days 00:01:34,A: i'm in an attic with two peopl in it?,A,All
63,0 days 00:01:42,B: no people are in it,B,All
64,0 days 00:01:46,A: ok let me go to yours,A,All
71,0 days 00:01:54,A: now i'm in teh same one as you!,A,All
73,0 days 00:01:55,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
74,0 days 00:02:02,B: But the room is very small and overlooks a rooftop,B,All
76,0 days 00:02:04,"GM: Unfortunately, you and your                                                   partner were somewhere else, but not                                                   in a room of the required type a/attic",GM,All
77,0 days 00:02:04,"GM: Please enter the token below into                                                   the token field on the HIT webpage, and close this                                                    browser window.",GM,All
78,0 days 00:02:05,GM: ,GM,All
79,0 days 00:02:05,GM: Here's your token: 187JKYZD8,GM,All
80,0 days 00:02:26,B: ,B,All
82,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
83,0 days 00:04:15,A: ,A,All
85,0 days 01:55:18,GM: ,GM,All
