,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
38,0 days 00:00:42,B: Okay I'm in a playroom,B,All
43,0 days 00:00:49,B: bean bags,B,All
44,0 days 00:00:54,A: red mat?,A,All
45,0 days 00:01:01,B: 3 white wicker chairs,B,All
50,0 days 00:01:05,B: no red mat,B,All
55,0 days 00:01:17,B: i'll describe you find me,B,All
62,0 days 00:01:34,B: yellow wall with 2 windows,B,All
72,0 days 00:01:47,B: 5 bean bags,B,All
80,0 days 00:02:01,B: small table with 2 wood chairs on back right,B,All
85,0 days 00:02:13,A: found it,A,All
87,0 days 00:02:19,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
88,0 days 00:02:20,A: 5 bean bags?,A,All
89,0 days 00:02:24,B: yes,B,All
91,0 days 00:02:29,GM: Well done! Both of you are                            indeed in the same room of type: p/playroom!,GM,All
92,0 days 00:02:29,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
93,0 days 00:02:30,GM: ,GM,All
94,0 days 00:02:30,GM: Here's your token: 620I46E07,GM,All
95,0 days 00:02:48,A: ,A,All
96,0 days 00:02:48,B: ,B,All
99,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
100,0 days 00:42:55,GM: ,GM,All
