,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
44,0 days 00:00:28,"A: Hi there, I'm in a bedroom now",A,All
45,0 days 00:00:36,B: ok what's it look like?,B,All
46,0 days 00:00:40,A: It has two skinny beds and a window with a long pink curtain,A,All
47,0 days 00:00:48,A: The walls are wooden,A,All
48,0 days 00:00:48,B: doll in corner?,B,All
49,0 days 00:00:55,"A: Yes, and a red lamp in the middle",A,All
51,0 days 00:01:00,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
52,0 days 00:01:04,B: next to clock?,B,All
53,0 days 00:01:08,A: yes,A,All
55,0 days 00:01:09,GM: Well done! Both of you are                            indeed in the same room of type: b/bedroom!,GM,All
56,0 days 00:01:09,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
57,0 days 00:01:09,GM: ,GM,All
58,0 days 00:01:09,GM: Here's your token: 11485UP2FO,GM,All
59,0 days 00:01:16,A: ,A,All
61,0 days 00:01:32,B: ,B,All
63,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
64,0 days 00:11:35,GM: ,GM,All
