,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:00,GM: ,GM,All
26,0 days 00:00:16,A: b/bathroom,A,All
27,0 days 00:00:18,B: I'm in a bathroom,B,All
28,0 days 00:00:20,A: wut,A,All
35,0 days 00:00:43,B: it's got an underwater scene painted,B,All
48,0 days 00:00:59,B: on the ceiling and upper walls,B,All
49,0 days 00:01:09,"A: guess im here, something blue?",A,All
50,0 days 00:01:22,B: hanging towels on the right ,B,All
51,0 days 00:01:29,A: yeah im here,A,All
52,0 days 00:01:40,B: okay. good job,B,All
54,0 days 00:01:45,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
57,0 days 00:01:59,GM: Well done! Both of you are                            indeed in the same room of type: b/bathroom!,GM,All
58,0 days 00:01:59,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
59,0 days 00:02:00,GM: ,GM,All
60,0 days 00:02:00,GM: Here's your token: 1109P6CZM6,GM,All
61,0 days 00:02:27,B: ,B,All
63,0 days 00:02:31,A: ,A,All
65,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
66,0 days 01:22:17,GM: ,GM,All
