,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
26,0 days 00:00:28,A: Hello,A,All
31,0 days 00:00:31,B: hi,B,All
32,0 days 00:00:39,B: i am in a home office,B,All
33,0 days 00:00:51,B: it has a laptop on a large desk,B,All
34,0 days 00:00:55,A: Ok..stay there,A,All
35,0 days 00:00:56,B: the wall is orangish brown,B,All
36,0 days 00:01:02,B: light grey carpet,B,All
41,0 days 00:01:04,B: ok im stayign,B,All
76,0 days 00:02:14,A: Big mirror?,A,All
77,0 days 00:02:19,B: yes,B,All
79,0 days 00:02:24,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
81,0 days 00:02:30,GM: Well done! Both of you are                            indeed in the same room of type: h/home_office!,GM,All
82,0 days 00:02:31,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
83,0 days 00:02:31,GM: ,GM,All
84,0 days 00:02:31,GM: Here's your token: 9932FZDRJ,GM,All
85,0 days 00:02:51,B: ,B,All
87,0 days 00:03:00,A: ,A,All
89,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
