,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:03,GM: ,GM,All
40,0 days 00:00:32,A: I'm there,A,All
41,0 days 00:00:35,B: I'm in a kids room with a teddy bear on the bed ,B,All
42,0 days 00:00:38,A: I went south from a balcony,A,All
43,0 days 00:00:38,B: and pink curtains,B,All
44,0 days 00:00:42,B: what does yours look like?,B,All
45,0 days 00:00:46,A: There is no teddy bear on my bed,A,All
54,0 days 00:01:00,A: I have blue bedding with yellow numbers on it,A,All
59,0 days 00:01:10,A: and a white round clock on the nightstand,A,All
68,0 days 00:01:21,A: you want to find me?,A,All
69,0 days 00:01:25,B: yeah,B,All
74,0 days 00:01:33,B: found it ,B,All
76,0 days 00:01:37,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
77,0 days 00:01:40,A: cool,A,All
79,0 days 00:01:42,GM: Well done! Both of you are                            indeed in the same room of type: c/childs_room!,GM,All
80,0 days 00:01:42,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
81,0 days 00:01:42,GM: ,GM,All
82,0 days 00:01:43,GM: Here's your token: 536WDS6UP,GM,All
83,0 days 00:01:54,B: ,B,All
85,0 days 00:02:02,A: ,A,All
87,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
88,0 days 01:50:41,GM: ,GM,All
