,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:19,B: hello,B,All
25,0 days 00:00:34,B: I'm there,B,All
26,0 days 00:00:34,A: Hi,A,All
31,0 days 00:00:37,B: from outdoors I went west,B,All
32,0 days 00:00:40,A: What's it look like?,A,All
33,0 days 00:00:44,B: I am in the jacuzzi room,B,All
34,0 days 00:00:56,B: 5 chairs with a jacuzzi in front of them,B,All
35,0 days 00:01:00,A: Describe it to me. There's more than one. ,A,All
36,0 days 00:01:10,"A: Okay, stay there. I'll keep looking. ",A,All
37,0 days 00:01:11,B: I just described it,B,All
50,0 days 00:01:28,B: from outdoors I went west,B,All
51,0 days 00:01:40,A: We start from different locations so that doesn't help me. ,A,All
60,0 days 00:01:59,B: yeah but if you get outdoors you can go west,B,All
61,0 days 00:02:35,A: Two large window boxes? Two big plants on the ground?,A,All
62,0 days 00:02:39,B: yes,B,All
64,0 days 00:02:47,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
65,0 days 00:02:48,"A: Okay, I found it. ",A,All
67,0 days 00:02:52,GM: Well done! Both of you are                            indeed in the same room of type: j/jacuzzi/indoor!,GM,All
68,0 days 00:02:52,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
69,0 days 00:02:53,GM: ,GM,All
70,0 days 00:02:53,GM: Here's your token: 5041OVA2U,GM,All
71,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
72,0 days 00:03:16,B: ,B,All
74,0 days 00:03:40,A: ,A,All
76,0 days 02:05:08,GM: ,GM,All
