,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:06,A: Hello ,A,All
21,0 days 00:00:13,A: In the dining room now,A,All
22,0 days 00:00:16,B: hi,B,All
27,0 days 00:00:22,A: Will meet at the wine cellar,A,All
34,0 days 00:00:33,B: im in wine cellar now,B,All
35,0 days 00:00:37,A: I'm here in the wine cellar!,A,All
37,0 days 00:00:41,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
38,0 days 00:00:45,A: press done,A,All
40,0 days 00:00:54,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
41,0 days 00:01:04,"B: are there two bottom rectangle shelves, and some diamond ones on top",B,All
42,0 days 00:01:09,A: You have to press /done,A,All
44,0 days 00:01:17,"GM: You have managed to meet in a room of type:                                                        w/wine_cellar/bottle_storage, but unfortunately                                                        not in the same one.",GM,All
45,0 days 00:01:17,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
46,0 days 00:01:17,GM: ,GM,All
47,0 days 00:01:17,GM: Here's your token: 177SYTC3H,GM,All
48,0 days 00:01:35,A: ,A,All
50,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
51,0 days 00:16:57,B: ,B,All
53,0 days 01:59:48,GM: ,GM,All
