,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:12,A: n,A,All
25,0 days 00:00:17,A: hi there :) ,A,All
26,0 days 00:00:19,B: wine cellar I will go to,B,All
27,0 days 00:00:21,B: hi,B,All
30,0 days 00:00:25,A: n,A,All
37,0 days 00:00:35,B: I am outside at a concession stand,B,All
38,0 days 00:00:36,A: I think I've got it,A,All
39,0 days 00:00:39,B: stuck it seems!,B,All
42,0 days 00:00:44,A: go north from there :) ,A,All
47,0 days 00:00:51,A: then west ,A,All
48,0 days 00:00:53,B: Wine cellar!,B,All
49,0 days 00:00:56,A: got it?,A,All
50,0 days 00:01:00,A: cool ,A,All
51,0 days 00:01:01,B:  I am here in the wine cellar!,B,All
53,0 days 00:01:02,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
55,0 days 00:01:06,GM: Well done! Both of you are                            indeed in the same room of type: w/wine_cellar/bottle_storage!,GM,All
56,0 days 00:01:07,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
57,0 days 00:01:07,GM: ,GM,All
58,0 days 00:01:07,GM: Here's your token: 1397DSKE4,GM,All
59,0 days 00:01:23,A: ,A,All
61,0 days 00:01:43,B: ,B,All
63,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
64,0 days 02:28:39,GM: ,GM,All
