,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
54,0 days 00:00:42,B: I think I'm in a bedroom,B,All
55,0 days 00:00:45,A: in a bedroom,A,All
56,0 days 00:00:53,A: brown bedspread,A,All
57,0 days 00:01:01,A: rug at end of bed,A,All
58,0 days 00:01:09,A: beige lamp,A,All
59,0 days 00:01:12,"B: Ah okay, mine's different. I'll come look for you because I think mine's technically a hotel room",B,All
68,0 days 00:01:28,A: I think mine looks like one,A,All
77,0 days 00:01:51,A: window in center back,A,All
82,0 days 00:02:01,A: curtains match the bed,A,All
83,0 days 00:02:06,A: very clean room,A,All
84,0 days 00:02:21,"B: Okay, I'm not sure if this is the same... did you say two lamps?",B,All
85,0 days 00:02:22,A: darker brow pillow on the bed,A,All
86,0 days 00:02:27,A: only one,A,All
87,0 days 00:02:34,"B: Ah okay, I'll keep going then",B,All
88,0 days 00:02:34,A: are you moving to find me,A,All
89,0 days 00:02:46,A: ill keep describing,A,All
90,0 days 00:02:47,"B: Yes, unless you want to come looking instead?",B,All
91,0 days 00:02:59,B: okay,B,All
92,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
101,0 days 00:03:19,A: the carpet is a beige,A,All
106,0 days 00:03:27,A: The wall are white,A,All
111,0 days 00:03:40,"B: Okay, here's another one",B,All
112,0 days 00:03:42,A: the curtains in the window are partially open,A,All
113,0 days 00:03:50,B: Does it have a large cabinet then with a mirror in the center?,B,All
114,0 days 00:03:56,A: yes,A,All
115,0 days 00:04:05,"B: Great, I think this is it!",B,All
116,0 days 00:04:10,A: everything else seem the same,A,All
117,0 days 00:04:12,A: k,A,All
119,0 days 00:04:16,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
120,0 days 00:04:23,"B: Yep, one lamp, beige bedspread, brown pillow, rug",B,All
122,0 days 00:04:29,GM: Well done! Both of you are                            indeed in the same room of type: b/bedroom!,GM,All
123,0 days 00:04:29,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
124,0 days 00:04:29,GM: ,GM,All
125,0 days 00:04:29,GM: Here's your token: 811O0XEQ6,GM,All
126,0 days 00:04:32,A: yep,A,All
127,0 days 00:04:52,B: ,B,All
129,0 days 00:04:55,A: ,A,All
131,0 days 00:59:58,GM: ,GM,All
