,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:12,A: Hi,A,All
29,0 days 00:00:25,B: hi ,B,All
34,0 days 00:00:41,A: I found a bathroom. Let me know when you do. ,A,All
35,0 days 00:00:57,B: i have found it,B,All
36,0 days 00:01:04,A: This one has grey and white circles on the toilet seat. Dark towel hanging up. ,A,All
37,0 days 00:01:15,A: Tub on the right side of the photo. ,A,All
38,0 days 00:01:51,B: yes looks right to me,B,All
39,0 days 00:02:17,A: Hose hanging in the tub?,A,All
40,0 days 00:02:42,B: yes,B,All
41,0 days 00:02:47,A: Great!,A,All
43,0 days 00:02:49,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
44,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
46,0 days 00:03:20,"GM: Unfortunately, you and your                                                   partner were somewhere else, but not                                                   in a room of the required type b/bathroom",GM,All
47,0 days 00:03:21,"GM: Please enter the token below into                                                   the token field on the HIT webpage, and close this                                                    browser window.",GM,All
48,0 days 00:03:21,GM: ,GM,All
49,0 days 00:03:21,GM: Here's your token: 468GGA9T4,GM,All
50,0 days 00:03:49,A: ,A,All
52,0 days 00:04:04,B: ,B,All
54,0 days 02:31:06,GM: ,GM,All
