,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
42,0 days 00:02:00,A: hi - i am looking at a carpeted staircase,A,All
47,0 days 00:02:15,"B: Hello, I am still looking for that staircase.  Give me a moment. ",B,All
67,0 days 00:02:37,A: ok i also see another staircase that is older and wood,A,All
71,0 days 00:02:41,A: i can arrive at either easily,A,All
76,0 days 00:02:57,"B: okay I am at a very fancy staircase, which looks to be in a mansion ",B,All
77,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
78,0 days 00:03:11,A: shoot i have not found that one,A,All
101,0 days 00:03:39,A: is it white brick?,A,All
114,0 days 00:03:50,B: okay well I just found the carpeted staircase,B,All
115,0 days 00:03:57,A: haha shoot ok let me get back to you,A,All
120,0 days 00:04:02,B: there is a plant to the left of it?  ,B,All
131,0 days 00:04:15,"B: there's 4 steps, it changes direction, 5 steps, changes direction again? ",B,All
162,0 days 00:04:44,A: ok at the carpet and the plant ,A,All
163,0 days 00:04:46,A: lets be done,A,All
164,0 days 00:04:56,B: cool,B,All
166,0 days 00:04:57,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
168,0 days 00:05:00,GM: Well done! Both of you are                            indeed in the same room of type: s/staircase!,GM,All
169,0 days 00:05:01,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
170,0 days 00:05:01,GM: ,GM,All
171,0 days 00:05:01,GM: Here's your token: 756Q57QPI,GM,All
172,0 days 00:05:21,B: ,B,All
174,0 days 00:08:11,A: ,A,All
176,0 days 01:52:27,GM: ,GM,All
