,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:12,B: hey,B,All
25,0 days 00:00:26,"A: Hi, I'm looking. ",A,All
72,0 days 00:01:20,B: I am in a big locker room,B,All
73,0 days 00:01:27,B: with many jerseys and a red floor,B,All
74,0 days 00:01:30,"A: Okay, stay there. I'll keep looking. ",A,All
95,0 days 00:02:14,A: Jersey's hanging up and a round logo on the floor?,A,All
96,0 days 00:02:19,B: yes,B,All
97,0 days 00:02:24,"A: Okay, think I found it. ",A,All
99,0 days 00:02:29,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
101,0 days 00:02:34,GM: Well done! Both of you are                            indeed in the same room of type: l/locker_room!,GM,All
102,0 days 00:02:35,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
103,0 days 00:02:35,GM: ,GM,All
104,0 days 00:02:35,GM: Here's your token: 458REWAK0,GM,All
105,0 days 00:02:52,A: ,A,All
106,0 days 00:02:53,B: ,B,All
109,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
110,0 days 02:34:32,GM: ,GM,All
