,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
30,0 days 00:00:22,B: .w,B,All
47,0 days 00:00:37,A: I found a doorway,A,All
48,0 days 00:00:44,B: What's it look like,B,All
49,0 days 00:00:44,A: It's all the way north west,A,All
50,0 days 00:00:57,"A: It's wooden, two brass door handles",A,All
51,0 days 00:01:07,"B: Okay, I'll keep looking. Stay there. ",B,All
52,0 days 00:01:09,A: A floral kind of pattern on each section of the door,A,All
65,0 days 00:01:43,A: Double doors. There's a wooden balustrade in the foreground of the picture,A,All
66,0 days 00:01:48,B: Is there a book rack on the left?,B,All
67,0 days 00:01:55,"A: Yep, that's the one :)",A,All
68,0 days 00:01:56,B: Yay!,B,All
70,0 days 00:02:03,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
72,0 days 00:02:04,GM: Well done! Both of you are                            indeed in the same room of type: d/doorway/indoor!,GM,All
73,0 days 00:02:04,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
74,0 days 00:02:05,GM: ,GM,All
75,0 days 00:02:05,GM: Here's your token: 588CWKPK1,GM,All
76,0 days 00:02:22,A: ,A,All
78,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
79,0 days 00:03:23,B: ,B,All
81,0 days 01:11:04,GM: ,GM,All
