,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:02,GM: ,GM,All
34,0 days 00:00:47,"A: red floor, black cirle in the middle of the floor with a afce on it",A,All
35,0 days 00:01:14,A: *a face on it,A,All
36,0 days 00:01:46,"B: white floor, lots of white doors with a wooden bench in front of the doors",B,All
41,0 days 00:02:26,A: ill look for you,A,All
58,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
59,0 days 00:03:05,A: found it,A,All
60,0 days 00:03:05,B: ok,B,All
61,0 days 00:03:10,A: is there a vending machine?,A,All
62,0 days 00:03:15,B: yes,B,All
64,0 days 00:03:19,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
66,0 days 00:03:29,GM: Well done! Both of you are                            indeed in the same room of type: l/locker_room!,GM,All
67,0 days 00:03:29,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
68,0 days 00:03:29,GM: ,GM,All
69,0 days 00:03:30,GM: Here's your token: 973MDQ5TZ,GM,All
70,0 days 00:03:42,A: ,A,All
72,0 days 00:04:01,B: ,B,All
