,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
30,0 days 00:00:16,B: i am in a childs room,B,All
31,0 days 00:00:21,B: the walls are painted yellow,B,All
32,0 days 00:00:22,A: What does it look like?,A,All
33,0 days 00:00:32,"A: Ah okay, I'm in one that's different",A,All
34,0 days 00:00:32,B: the bed has a picket fence headboard,B,All
35,0 days 00:00:36,B: do you want me to move?,B,All
36,0 days 00:00:51,"A: That's okay, I'll come find you",A,All
37,0 days 00:00:55,B: ok,B,All
90,0 days 00:01:47,B: there is a pink moon hanging from the ceiling in the top corner,B,All
99,0 days 00:01:59,A: Okay,A,All
120,0 days 00:02:32,"A: I've found a few kids bedrooms, none like that yet",A,All
145,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
146,0 days 00:03:17,A: Do you want to try finding me? I'm in a kids room with two beds,A,All
147,0 days 00:03:23,B: ok,B,All
148,0 days 00:03:26,B: im on my way,B,All
149,0 days 00:03:28,"A: Says ""Connor"" on the wall",A,All
158,0 days 00:03:37,A: Thanks,A,All
183,0 days 00:04:13,B: i am here,B,All
185,0 days 00:04:15,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
187,0 days 00:04:20,GM: Well done! Both of you are                            indeed in the same room of type: c/childs_room!,GM,All
188,0 days 00:04:20,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
189,0 days 00:04:21,GM: ,GM,All
190,0 days 00:04:21,GM: Here's your token: 690DF3TCM,GM,All
191,0 days 00:04:48,A: ,A,All
193,0 days 00:04:57,B: ,B,All
195,0 days 03:14:44,GM: ,GM,All
