,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
33,0 days 00:00:31,A: I found the staircase,A,All
34,0 days 00:00:33,B: I found a staircase,B,All
35,0 days 00:00:37,A: it is a grand staircase,A,All
36,0 days 00:00:41,"B: massive, door at top ",B,All
37,0 days 00:00:42,A: which arched ceilings,A,All
38,0 days 00:00:46,B: yes,B,All
39,0 days 00:00:48,A: ok,A,All
41,0 days 00:00:49,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
43,0 days 00:00:51,GM: Well done! Both of you are                            indeed in the same room of type: s/staircase!,GM,All
44,0 days 00:00:52,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
45,0 days 00:00:52,GM: ,GM,All
46,0 days 00:00:52,GM: Here's your token: 494R1LQK6,GM,All
47,0 days 00:01:09,A: ,A,All
49,0 days 00:01:15,B: ,B,All
51,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
52,0 days 02:16:30,GM: ,GM,All
