,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:03,GM: ,GM,All
20,0 days 00:00:10,B: Hello,B,All
21,0 days 00:00:14,A: hi,A,All
26,0 days 00:00:23,B: Moving around yet,B,All
27,0 days 00:00:25,A: i am already here,A,All
32,0 days 00:00:35,B: Library? ,B,All
33,0 days 00:00:42,A: yes,A,All
34,0 days 00:00:47,A: with people in it?,A,All
35,0 days 00:00:57,B: 3 people at a long table,B,All
36,0 days 00:01:00,B: 3 lamps,B,All
37,0 days 00:01:06,A: yeah,A,All
38,0 days 00:01:11,B: More tables too ,B,All
39,0 days 00:01:12,A: ok cool we done,A,All
40,0 days 00:01:12,B: Ok ,B,All
42,0 days 00:01:15,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
44,0 days 00:01:17,GM: Well done! Both of you are                            indeed in the same room of type: r/reading_room!,GM,All
45,0 days 00:01:17,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
46,0 days 00:01:17,GM: ,GM,All
47,0 days 00:01:17,GM: Here's your token: 266RY2O7P,GM,All
48,0 days 00:01:30,A: ,A,All
50,0 days 00:03:02,GM: Attention: you are in the game for 3 minutes!,GM,All
51,0 days 00:04:28,B: ,B,All
53,0 days 00:52:15,GM: ,GM,All
