,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:07,A: hey,A,All
51,0 days 00:00:24,A: got it,A,All
52,0 days 00:00:29,B: ok im in a waiting room,B,All
53,0 days 00:00:33,B: blue chairs?,B,All
54,0 days 00:00:36,A: me too blue chairs,A,All
55,0 days 00:00:47,A: cool,A,All
58,0 days 00:00:55,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
59,0 days 00:00:56,GM: Well done! Both of you are                            indeed in the same room of type: w/waiting_room!,GM,All
60,0 days 00:00:56,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
61,0 days 00:00:56,GM: ,GM,All
62,0 days 00:00:56,GM: Here's your token: 778QKFTRL,GM,All
63,0 days 00:01:08,A: ,A,All
65,0 days 00:01:20,B: ,B,All
67,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
68,0 days 01:29:44,GM: ,GM,All
