,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:07,B: hi,B,All
65,0 days 00:00:41,A: im in a room with 7 red chairs lining the walls of the room,A,All
66,0 days 00:01:04,B: Tree on wall?,B,All
67,0 days 00:01:13,"A: no, there is a plant on a table, though",A,All
86,0 days 00:01:35,"B: alright, same room",B,All
104,0 days 00:01:51,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
112,0 days 00:01:59,A: ok done,A,All
114,0 days 00:02:01,"GM: You have managed to meet in a room of type:                                                        w/waiting_room, but unfortunately                                                        not in the same one.",GM,All
115,0 days 00:02:02,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
116,0 days 00:02:02,GM: ,GM,All
117,0 days 00:02:02,GM: Here's your token: 1189Y1GGJW,GM,All
118,0 days 00:02:13,B: ,B,All
120,0 days 00:02:17,A: ,A,All
122,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
123,0 days 00:37:03,GM: ,GM,All
