,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
24,0 days 00:00:15,A: Hi,A,All
25,0 days 00:00:23,A: I'm in a bedroom with two white beds,A,All
26,0 days 00:00:24,B: at staicase,B,All
29,0 days 00:00:38,B: plant on left of stairs,B,All
30,0 days 00:00:42,A: You're already there?,A,All
31,0 days 00:00:45,B: brown rails,B,All
36,0 days 00:00:54,B: got lucky on one move lol,B,All
37,0 days 00:01:07,A: Ah awesome. I just found a staircase but there's no plant,A,All
38,0 days 00:01:15,A: Do you want me to keep looking for yours?,A,All
39,0 days 00:01:29,B: yes,B,All
40,0 days 00:01:39,A: okay hang on a min,A,All
45,0 days 00:02:07,"A: more stairs, still no plant lol",A,All
50,0 days 00:02:14,"B: wooden floor, then carpet on the stairs",B,All
55,0 days 00:02:39,A: In a living  room now,A,All
68,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
69,0 days 00:03:14,A: Ah I think I got it...,A,All
74,0 days 00:03:37,"A: if you go to the west, is there a room with a pool table? Just checking",A,All
87,0 days 00:04:08,B: yes,B,All
89,0 days 00:04:16,"A: Awesome, I think we're done",A,All
90,0 days 00:04:17,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
92,0 days 00:04:19,GM: Well done! Both of you are                            indeed in the same room of type: s/staircase!,GM,All
93,0 days 00:04:20,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
94,0 days 00:04:20,GM: ,GM,All
95,0 days 00:04:20,GM: Here's your token: 4805TS7X7,GM,All
96,0 days 00:04:39,A: ,A,All
98,0 days 00:04:49,B: ,B,All
100,0 days 02:23:21,GM: ,GM,All
