,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:00,GM: ,GM,All
20,0 days 00:00:15,B: hi,B,All
31,0 days 00:00:30,"A: hi, what do you see? ",A,All
38,0 days 00:00:36,B: an exit sign ,B,All
39,0 days 00:00:38,B: and a door,B,All
40,0 days 00:00:44,B: to my south is a dorm room,B,All
49,0 days 00:00:59,A: ah i am in a room with green and yellow racks,A,All
50,0 days 00:01:01,B: to my west is a street,B,All
55,0 days 00:01:04,A: i think this might be a locker room?,A,All
60,0 days 00:01:32,B: what does your locker room look like?,B,All
71,0 days 00:01:44,A: it's green and yellow and has A and D in letter cards at the top of the rows,A,All
72,0 days 00:01:55,B: i am in a locker room with blue lockers,B,All
74,0 days 00:02:03,A: let me see if I can find it,A,All
94,0 days 00:02:24,"B: from my starting position, door with exit sign",B,All
99,0 days 00:02:28,A: oh wait,A,All
100,0 days 00:02:29,B: the locker room i am in,B,All
101,0 days 00:02:32,B: is 1 west and 1 south,B,All
102,0 days 00:02:33,A: i see blue lockers on the left side,A,All
103,0 days 00:02:36,A: is there a bench in the middle?,A,All
104,0 days 00:02:38,B: yyes,B,All
105,0 days 00:02:45,A: awesome i think that's it then,A,All
106,0 days 00:02:46,B: a scale on the right and a pair of sneakers,B,All
107,0 days 00:02:50,A: yesss,A,All
109,0 days 00:02:52,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
111,0 days 00:02:56,GM: Well done! Both of you are                            indeed in the same room of type: l/locker_room!,GM,All
112,0 days 00:02:56,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
113,0 days 00:02:56,GM: ,GM,All
114,0 days 00:02:56,GM: Here's your token: 80FM0N1G,GM,All
115,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
116,0 days 00:03:25,A: ,A,All
118,0 days 00:03:27,B: ,B,All
120,0 days 00:48:01,GM: ,GM,All
