,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:00,GM: ,GM,All
20,0 days 00:00:31,B: ok i see a flower on the table ,B,All
21,0 days 00:00:42,B: desk has silver legs - i was place here,B,All
22,0 days 00:00:59,A: SILVER LEGS?,A,All
23,0 days 00:01:10,B: yes,B,All
25,0 days 00:01:20,A: STRIP MALL,A,All
26,0 days 00:01:27,B: no a home office,B,All
27,0 days 00:01:45,B: can you move to find a home office,B,All
28,0 days 00:01:53,A: i AM TRYING,A,All
29,0 days 00:01:58,B: tell me what it looks like and i can find it ,B,All
31,0 days 00:02:31,A: SIDE WALK WITH BLUE AND WHITE TARPS,A,All
32,0 days 00:02:46,B: is there a home office,B,All
33,0 days 00:02:52,A: NO,A,All
34,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
35,0 days 00:03:02,B: maybe keep moving until you find one ,B,All
36,0 days 00:03:14,A: WILL DO,A,All
37,0 days 00:03:18,B: k,B,All
38,0 days 00:03:42,A: TRYING,A,All
39,0 days 00:03:48,B: no problem,B,All
40,0 days 00:03:57,A: I am having diffiuclty moving,A,All
41,0 days 00:04:12,A: look:,A,All
42,0 days 00:04:17,B: strange i try to go one directionuntil i cant,B,All
43,0 days 00:04:35,B: using the backslash and whatever options it lets me,B,All
44,0 days 00:04:38,A: This is not lettign me move a tall,A,All
46,0 days 00:04:57,B: maybe thats a forward slash,B,All
47,0 days 00:05:17,B: if you type forward slash and then s it may say no but tell you other options to try,B,All
50,0 days 00:05:59,A: e/,A,All
51,0 days 00:06:18,A: I do not know if I need to refresh  ,A,All
52,0 days 00:06:30,A: I am sorry,A,All
59,0 days 00:07:00,A: moving now,A,All
64,0 days 00:07:28,B: no problem,B,All
66,0 days 00:07:36,A: n/,A,All
77,0 days 00:07:52,B: pput the slash before,B,All
82,0 days 00:08:00,A: home offfice,A,All
83,0 days 00:08:10,A: I see a blue COuch,A,All
84,0 days 00:08:17,B: ok et me find it ,B,All
89,0 days 00:08:31,A: black chair,A,All
98,0 days 00:08:51,B: k found it ,B,All
100,0 days 00:08:54,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
102,0 days 00:09:06,GM: Well done! Both of you are                            indeed in the same room of type: h/home_office!,GM,All
103,0 days 00:09:06,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
104,0 days 00:09:07,GM: ,GM,All
105,0 days 00:09:07,GM: Here's your token: 1078EAO0KZ,GM,All
106,0 days 00:09:11,B: now type forward slash done,B,All
108,0 days 00:09:25,GM: Well done! Both of you are                            indeed in the same room of type: h/home_office!,GM,All
109,0 days 00:09:25,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
110,0 days 00:09:25,GM: ,GM,All
111,0 days 00:09:26,GM: Here's your token: 1078J3C7XM,GM,All
112,0 days 00:09:35,B: ,B,All
114,0 days 00:10:15,A: ,A,All
116,0 days 00:32:19,GM: ,GM,All
