,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
24,0 days 00:00:21,A: hello im at a road with parked cars,A,All
29,0 days 00:00:50,B: I'm in a doorway looking out into a desert,B,All
30,0 days 00:01:03,A: went north at a doorway looks under construction,A,All
35,0 days 00:01:19,B: We neeed to go to a doorway/indoor,B,All
36,0 days 00:01:22,B: what does that even mean,B,All
37,0 days 00:01:28,B: I think where I am qualifies,B,All
38,0 days 00:01:36,A: went north again at a doorway inside what looks like a church,A,All
39,0 days 00:01:44,"B: I am indoors, but at a doorway looking out into a desert",B,All
40,0 days 00:01:47,A: i think im at the place,A,All
41,0 days 00:01:48,B: I think you should try to go here,B,All
42,0 days 00:01:54,B: Did you find it?,B,All
43,0 days 00:02:07,A: im indoors looking at a doorway,A,All
44,0 days 00:02:16,B: Is it looking out at a desert?,B,All
45,0 days 00:02:19,A: i dont think it is the desert one,A,All
46,0 days 00:02:22,B: ok,B,All
47,0 days 00:02:24,B: I'll move,B,All
48,0 days 00:02:28,A: that would be looking outdoors,A,All
58,0 days 00:03:02,GM: Attention: you are in the game for 3 minutes!,GM,All
59,0 days 00:03:06,B: Ok - is it a big white door?,B,All
60,0 days 00:03:10,A: i was on a road with parked cars and went north twice,A,All
61,0 days 00:03:12,B: with clothes hangers?,B,All
62,0 days 00:03:15,B: on the left?,B,All
63,0 days 00:03:24,A: no a black door with two windows on teither side,A,All
68,0 days 00:03:37,A: looks churchy,A,All
78,0 days 00:03:55,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
79,0 days 00:03:57,B: found it,B,All
80,0 days 00:04:11,B: press /done,B,All
82,0 days 00:04:19,GM: Well done! Both of you are                            indeed in the same room of type: d/doorway/indoor!,GM,All
83,0 days 00:04:19,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
84,0 days 00:04:19,GM: ,GM,All
85,0 days 00:04:20,GM: Here's your token: 339C14Z8B,GM,All
86,0 days 00:04:32,B: ,B,All
88,0 days 00:04:55,A: ,A,All
90,0 days 04:04:49,GM: ,GM,All
