,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:04,A: hi,A,All
23,0 days 00:00:15,B: hi,B,All
28,0 days 00:00:19,B: im in a childs room,B,All
29,0 days 00:00:24,B: mats on the floor,B,All
30,0 days 00:00:34,B: a yellow plastic play house,B,All
31,0 days 00:00:37,A: Ok we're not in the same one.Ill keep moving,A,All
32,0 days 00:00:40,B: two windows,B,All
37,0 days 00:00:43,B: ok ill wait,B,All
74,0 days 00:01:51,A: Does it say Eliana,A,All
75,0 days 00:01:55,B: it has three pictures on the wall,B,All
76,0 days 00:02:01,B: no,B,All
77,0 days 00:02:04,A: OK,A,All
86,0 days 00:02:20,B: want me to move?,B,All
87,0 days 00:02:26,A: Ill keep looking,A,All
96,0 days 00:02:42,A: Ok I think I got it,A,All
97,0 days 00:02:56,"B: ok, done?",B,All
98,0 days 00:03:00,A: The play house is purple blue red and yelllow?,A,All
100,0 days 00:03:00,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
101,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
103,0 days 00:03:04,"GM: You've managed to meet up in the same room,                            but it is not the room of type: c/childs_room!",GM,All
104,0 days 00:03:04,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
105,0 days 00:03:04,GM: ,GM,All
106,0 days 00:03:04,GM: Here's your token: 692OSFBJG,GM,All
107,0 days 00:03:26,B: ,B,All
109,0 days 00:03:31,A: ,A,All
111,0 days 03:12:02,GM: ,GM,All
