,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
30,0 days 00:00:36,"B: ok, I'm in a kitchen",B,All
31,0 days 00:00:47,B: chairs around a table by the island with blue and red covers,B,All
32,0 days 00:01:01,A: Mine has an island. Does yours?,A,All
33,0 days 00:01:08,B: yep,B,All
34,0 days 00:01:16,"B: wooden cabinets, stainless steel appliances",B,All
35,0 days 00:01:17,A: Same room then?,A,All
36,0 days 00:01:20,B: marble counters,B,All
37,0 days 00:01:23,B: sounds like it,B,All
39,0 days 00:01:28,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
40,0 days 00:01:39,A: Dog looking around the end of the island?,A,All
41,0 days 00:01:45,B: I don't see a dog,B,All
42,0 days 00:01:54,A: Wrong room then.,A,All
43,0 days 00:01:55,B: tile backsplash,B,All
44,0 days 00:02:12,"A: No, not here. Try again.",A,All
45,0 days 00:02:21,B: you want me to move or you?,B,All
50,0 days 00:02:37,A: I'll go.,A,All
51,0 days 00:02:43,B: ok,B,All
56,0 days 00:02:58,B: there's a fancy wine rack/cooler thing too,B,All
57,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
58,0 days 00:03:14,A: Hang on. I'm in the living room. lol,A,All
65,0 days 00:03:51,A: Awww shoot! I'm outside the house.,A,All
78,0 days 00:04:07,B: the geography of these things is a bit messed up,B,All
79,0 days 00:04:11,A: There it is!,A,All
81,0 days 00:04:15,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
82,0 days 00:04:25,A: I found your kitchen!,A,All
83,0 days 00:04:29,B: cool,B,All
85,0 days 00:04:30,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
87,0 days 00:04:31,GM: Well done! Both of you are                            indeed in the same room of type: k/kitchen!,GM,All
88,0 days 00:04:31,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
89,0 days 00:04:31,GM: ,GM,All
90,0 days 00:04:32,GM: Here's your token: 916SIQFQP,GM,All
91,0 days 00:04:51,A: Thank you.,A,All
92,0 days 00:04:52,B: ,B,All
94,0 days 00:05:06,A: ,A,All
