,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:00,GM: ,GM,All
24,0 days 00:00:25,B: hello,B,All
25,0 days 00:00:26,B: i am now in a bathroom,B,All
26,0 days 00:00:43,B: there is a mirror above a white sink attached to the back wall in the middle of the room,B,All
27,0 days 00:00:50,B: the left of the room has a toilet with a blue floor mat,B,All
28,0 days 00:01:02,B: the right is a bath tub with a towel draped over the right of the bathrub,B,All
29,0 days 00:01:17,B: there is a window to the left almost off screen with a blue curtain,B,All
30,0 days 00:01:27,B: would you like to proceed to my bathroom or should i try to find yours?,B,All
35,0 days 00:01:41,B: if you are in a bathroom please describe it and also let me know if you want me to go to that one.,B,All
40,0 days 00:01:53,A: i'm in bathroom,A,All
41,0 days 00:02:07,B: can you please describe it. we need to be in the same bathroom,B,All
42,0 days 00:02:33,A: curtains in bathtub,A,All
43,0 days 00:03:00,B: that is a differnt one from mine. keep describing  i will try to find yours,B,All
44,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
63,0 days 00:03:30,B: what color is that curtain,B,All
64,0 days 00:03:37,B: is there a window?,B,All
65,0 days 00:03:41,B: what color are the tiles,B,All
66,0 days 00:03:43,B: ?,B,All
67,0 days 00:03:46,A: yes,A,All
68,0 days 00:03:59,B: can you please describe the bathroom you are in with more detail,B,All
69,0 days 00:04:28,A: double sinks a toilet and a tub,A,All
70,0 days 00:04:33,A: all tiles walls,A,All
79,0 days 00:04:42,A: tiled,A,All
96,0 days 00:05:18,B: are the two sinks on the left and right of the image?,B,All
113,0 days 00:05:40,A: both sinks on the left,A,All
147,0 days 00:06:16,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
181,0 days 00:06:43,GM: Well done! Both of you are                            indeed in the same room of type: b/bathroom!,GM,All
182,0 days 00:06:43,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
183,0 days 00:06:44,GM: ,GM,All
184,0 days 00:06:44,GM: Here's your token: 239FGIP2I,GM,All
185,0 days 00:07:06,B: ,B,All
187,0 days 00:07:18,A: ,A,All
189,0 days 01:28:11,GM: ,GM,All
