,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
32,0 days 00:00:24,B: big red bed ,B,All
33,0 days 00:00:32,B: ceiling fan,B,All
34,0 days 00:00:44,B: striped nightstand table,B,All
35,0 days 00:00:56,B: six pictures hanging above the bed,B,All
36,0 days 00:01:42,A: okay,A,All
37,0 days 00:01:45,A: i will meet you there,A,All
38,0 days 00:01:47,B: okay,B,All
43,0 days 00:01:56,B: greenish walls,B,All
52,0 days 00:02:08,B: tray ceiling,B,All
69,0 days 00:02:22,A: here,A,All
71,0 days 00:02:25,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
73,0 days 00:02:27,GM: Well done! Both of you are                            indeed in the same room of type: b/bedroom!,GM,All
74,0 days 00:02:27,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
75,0 days 00:02:27,GM: ,GM,All
76,0 days 00:02:27,GM: Here's your token: 74999GAK3,GM,All
77,0 days 00:02:41,B: ,B,All
79,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
80,0 days 00:06:51,A: ,A,All
82,0 days 02:01:43,GM: ,GM,All
