,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
24,0 days 00:00:15,B: hello,B,All
37,0 days 00:00:29,B: I've found a child's room.,B,All
38,0 days 00:00:31,A: i am in a child,A,All
39,0 days 00:00:34,A: 's room too,A,All
40,0 days 00:00:42,A: blue comforter and teddy bear?,A,All
41,0 days 00:00:48,"B: There are two beds. with a purplish mattress, and a biege comforter across each",B,All
42,0 days 00:00:49,B: nope.,B,All
43,0 days 00:00:57,A: oh i can look for that one,A,All
48,0 days 00:01:03,B: okay.,B,All
57,0 days 00:01:14,B: there's also a set of pink and white towels hanging by the foot of the bed,B,All
106,0 days 00:02:01,"B: there's a small white nightstand between them, with a little lamp on it.",B,All
115,0 days 00:02:14,A: ok i am here,A,All
117,0 days 00:02:19,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
119,0 days 00:02:23,GM: Well done! Both of you are                            indeed in the same room of type: c/childs_room!,GM,All
120,0 days 00:02:23,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
121,0 days 00:02:24,GM: ,GM,All
122,0 days 00:02:24,GM: Here's your token: 1757G5WWQ,GM,All
123,0 days 00:02:39,B: ,B,All
125,0 days 00:02:47,A: ,A,All
127,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
128,0 days 02:01:18,GM: ,GM,All
