,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
34,0 days 00:00:22,A: i am in the basement,A,All
43,0 days 00:00:29,A: there is a bar on the far left,A,All
44,0 days 00:00:37,A: a tv in the center and there are 3 support beams,A,All
45,0 days 00:00:49,B: mine has brick walls and a cement floor,B,All
46,0 days 00:00:53,B: should I move or do you want to?,B,All
47,0 days 00:01:03,A: i'll move,A,All
48,0 days 00:01:06,B: ok,B,All
53,0 days 00:01:19,B: folding card table with stuff on it,B,All
58,0 days 00:01:26,B: one window,B,All
67,0 days 00:01:46,A: i think im here,A,All
68,0 days 00:01:49,A: one light in the center,A,All
69,0 days 00:01:52,A: just a bulb,A,All
70,0 days 00:01:54,B: yes,B,All
72,0 days 00:01:56,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
74,0 days 00:02:01,GM: Well done! Both of you are                            indeed in the same room of type: b/basement!,GM,All
75,0 days 00:02:01,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
76,0 days 00:02:01,GM: ,GM,All
77,0 days 00:02:01,GM: Here's your token: 930SRKYX4,GM,All
78,0 days 00:02:18,B: ,B,All
80,0 days 00:03:02,GM: Attention: you are in the game for 3 minutes!,GM,All
81,0 days 00:21:20,A: ,A,All
