,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:00,GM: ,GM,All
36,0 days 00:00:25,A: im in a doorway,A,All
37,0 days 00:00:25,B: okay I'm in a doorway,B,All
38,0 days 00:00:32,A: caution tape across?,A,All
39,0 days 00:00:40,B: nope I'll find you,B,All
48,0 days 00:00:58,"A: mine is indoor, pointing to the outside",A,All
49,0 days 00:01:05,A: so i dont know if it is the correct one,A,All
50,0 days 00:01:22,B: caution tape tied around the door handle?,B,All
51,0 days 00:01:26,A: yes,A,All
52,0 days 00:01:30,B: okay.,B,All
54,0 days 00:01:33,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
56,0 days 00:01:35,GM: Well done! Both of you are                            indeed in the same room of type: d/doorway/indoor!,GM,All
57,0 days 00:01:35,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
58,0 days 00:01:35,GM: ,GM,All
59,0 days 00:01:36,GM: Here's your token: 747AEZ12I,GM,All
60,0 days 00:01:56,A: ,A,All
62,0 days 00:01:58,B: ,B,All
64,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
65,0 days 02:03:57,GM: ,GM,All
