,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
28,0 days 00:00:20,A: outside,A,All
35,0 days 00:00:28,B: me too,B,All
78,0 days 00:00:58,A: I keep ending up in the pool room,A,All
83,0 days 00:01:07,B: we're looking for the wine cellar,B,All
84,0 days 00:01:09,A: east takes me outside,A,All
85,0 days 00:01:13,A: yes,A,All
90,0 days 00:01:17,B: yeah i keep getting the bedroom,B,All
93,0 days 00:01:22,A: Pool room again,A,All
106,0 days 00:01:34,A: Bingo! wine cellar,A,All
111,0 days 00:01:40,B: i am here,B,All
113,0 days 00:01:43,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
114,0 days 00:01:43,A: I'm here,A,All
116,0 days 00:01:50,"GM: You have managed to meet in a room of type:                                                        w/wine_cellar/bottle_storage, but unfortunately                                                        not in the same one.",GM,All
117,0 days 00:01:50,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
118,0 days 00:01:50,GM: ,GM,All
119,0 days 00:01:51,GM: Here's your token: 16682914Z,GM,All
120,0 days 00:01:51,B: yay,B,All
122,0 days 00:01:52,"GM: You have managed to meet in a room of type:                                                        w/wine_cellar/bottle_storage, but unfortunately                                                        not in the same one.",GM,All
123,0 days 00:01:53,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
124,0 days 00:01:53,GM: ,GM,All
125,0 days 00:01:53,GM: Here's your token: 166CGO9XP,GM,All
126,0 days 00:02:15,B: ,B,All
128,0 days 00:02:43,A: ,A,All
130,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
131,0 days 02:03:46,GM: ,GM,All
