,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:00,GM: ,GM,All
32,0 days 00:00:20,A: Okay I'm in a kids room,A,All
33,0 days 00:00:27,A: bunk beds,A,All
34,0 days 00:00:42,B: ok I'm in one with a colorful bedspread and teletubbies,B,All
35,0 days 00:00:45,B: I'll see if I can find you,B,All
36,0 days 00:00:47,A: stuffed frog hanging on the lower bunk bed,A,All
45,0 days 00:00:57,A: the frog has orange feet,A,All
50,0 days 00:01:04,B: ok I found it,B,All
52,0 days 00:01:08,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
54,0 days 00:01:13,GM: Well done! Both of you are                            indeed in the same room of type: c/childs_room!,GM,All
55,0 days 00:01:13,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
56,0 days 00:01:14,GM: ,GM,All
57,0 days 00:01:14,GM: Here's your token: 6827MIE0D,GM,All
58,0 days 00:01:31,B: ,B,All
60,0 days 00:01:37,A: ,A,All
62,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
63,0 days 03:18:55,GM: ,GM,All
