,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:09,A: hello,A,All
21,0 days 00:00:13,B: Im at a hot tub,B,All
26,0 days 00:00:24,A: do not hit done until we know in same room.  last partner sucked,A,All
31,0 days 00:00:39,B: went south to room with toys,B,All
32,0 days 00:00:44,A: i am in basement ,A,All
37,0 days 00:01:01,B: is it gray?,B,All
38,0 days 00:01:14,A: staircase on left,A,All
39,0 days 00:01:19,A: big empty space,A,All
48,0 days 00:01:36,A: looks like a red mT ,A,All
57,0 days 00:01:49,A: mat or something at bottom of stairs,A,All
66,0 days 00:02:11,A: door frame on middle pillar,A,All
67,0 days 00:02:18,B: ok im in that room,B,All
68,0 days 00:02:26,B: is that a basement??,B,All
70,0 days 00:02:27,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
71,0 days 00:02:38,A: yes,A,All
72,0 days 00:02:43,A: type done,A,All
74,0 days 00:02:45,GM: Well done! Both of you are                            indeed in the same room of type: b/basement!,GM,All
75,0 days 00:02:45,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
76,0 days 00:02:45,GM: ,GM,All
77,0 days 00:02:45,GM: Here's your token: 318XT2KJJ,GM,All
78,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
79,0 days 00:03:02,A: ,A,All
81,0 days 00:03:14,B: ,B,All
83,0 days 04:14:24,GM: ,GM,All
