,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
50,0 days 00:00:42,A: hi,A,All
61,0 days 00:00:52,A: im in a room with a washer and dryer,A,All
66,0 days 00:01:05,B: ok i was just there a second ago let me try to get back,B,All
67,0 days 00:01:07,A: light blue room,A,All
71,0 days 00:01:13,A: granite counter tops,A,All
77,0 days 00:01:18,A: ok ill wait,A,All
84,0 days 00:01:54,B: im in a washer and dryer room too is there a window on the left side?,B,All
85,0 days 00:01:58,A: no,A,All
86,0 days 00:02:05,A: just the door on the left side,A,All
87,0 days 00:02:06,B: ok we are in a different one then,B,All
88,0 days 00:02:14,A: want to wait and ill move?,A,All
89,0 days 00:02:23,B: sure you can try,B,All
124,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
156,0 days 00:03:29,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
157,0 days 00:03:31,A: ok got it,A,All
159,0 days 00:03:33,GM: Well done! Both of you are                            indeed in the same room of type: u/utility_room!,GM,All
160,0 days 00:03:33,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
161,0 days 00:03:34,GM: ,GM,All
162,0 days 00:03:34,GM: Here's your token: 742QWNCOD,GM,All
163,0 days 00:03:57,A: ,A,All
165,0 days 00:04:13,B: ,B,All
167,0 days 02:08:18,GM: ,GM,All
