,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:15,B: hello,B,All
21,0 days 00:00:23,A: Hi,A,All
26,0 days 00:00:32,B: lets get to dining room,B,All
31,0 days 00:00:41,A: I'm in one. Let me know if you find one. ,A,All
32,0 days 00:00:55,B: i am also,B,All
34,0 days 00:01:02,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
35,0 days 00:01:05,A: This has several tables with red tablecloth. Fancy folded cloth napkins. ,A,All
36,0 days 00:01:20,B: mine is smaller table,B,All
37,0 days 00:01:22,B: windows,B,All
38,0 days 00:01:37,A: Are they red tablecloths? ,A,All
39,0 days 00:01:45,A: Hanging lights. ,A,All
40,0 days 00:01:46,B: no,B,All
41,0 days 00:01:52,B: windows all around,B,All
50,0 days 00:02:14,B: ?,B,All
51,0 days 00:02:18,"A: Okay, I'll keep looking. You stay there. ",A,All
56,0 days 00:02:48,B: small round table with 4 chairs,B,All
57,0 days 00:02:56,"A: Does yours have a flower vase in the middle of the table? All wood walls, like a cabin?",A,All
58,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
67,0 days 00:03:13,B: no,B,All
76,0 days 00:03:25,B: windows all arou d for clear view ofoutside,B,All
77,0 days 00:03:44,A: Is it on a porch with a big potted plant?,A,All
78,0 days 00:03:57,B: no,B,All
83,0 days 00:04:06,B: looks like a sun room,B,All
112,0 days 00:05:00,B: ?,B,All
113,0 days 00:05:01,A: All wood floors? White ceiling?,A,All
114,0 days 00:05:09,B: yes,B,All
115,0 days 00:05:18,"A: Okay, great. Found it. ",A,All
117,0 days 00:05:20,GM: Well done! Both of you are                            indeed in the same room of type: d/dining_room!,GM,All
118,0 days 00:05:20,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
119,0 days 00:05:20,GM: ,GM,All
120,0 days 00:05:20,GM: Here's your token: 3003R6MUD,GM,All
121,0 days 00:05:42,A: ,A,All
123,0 days 00:05:44,B: ,B,All
125,0 days 04:26:41,GM: ,GM,All
