,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
31,0 days 00:00:17,B: i might be there,B,All
35,0 days 00:00:20,B: i am there,B,All
36,0 days 00:00:26,A: What does it look like?,A,All
37,0 days 00:00:27,B: there are 5 chairs against the back wall,B,All
38,0 days 00:00:35,B: jacuzzi is light blue and hexagon shape,B,All
39,0 days 00:00:41,"A: Ah okay, I'm at a different one",A,All
40,0 days 00:00:44,A: I'll try and find you,A,All
41,0 days 00:00:49,B: ok,B,All
42,0 days 00:00:57,A: Do you know if you're closer to north or south?,A,All
47,0 days 00:01:06,B: i don't think we start at the same spot,B,All
48,0 days 00:01:17,B: there is a long rectangular window on the back wall with planters below it,B,All
49,0 days 00:01:28,B: also a tree in each corner of the room,B,All
50,0 days 00:01:41,"A: I know, it's just that sometimes you can't go any further south so you know you're at the bottom, if you know what I mean",A,All
51,0 days 00:01:47,A: I think I found it,A,All
52,0 days 00:01:57,A: It has a ladder in the foreground?,A,All
53,0 days 00:02:07,B: no,B,All
54,0 days 00:02:19,"A: Ah okay, I'll keep looking",A,All
71,0 days 00:02:50,B: the chairs are maroonish 3 in a row and then 2 separated by end tables against the back wall,B,All
76,0 days 00:02:56,B: they have blue towels on them,B,All
79,0 days 00:03:00,A: Okay,A,All
80,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
93,0 days 00:03:21,A: Okay I think I've got it now,A,All
94,0 days 00:03:24,A: Narrow window at the top?,A,All
95,0 days 00:03:27,B: yes,B,All
96,0 days 00:03:33,A: Awesome :),A,All
98,0 days 00:03:35,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
100,0 days 00:03:36,GM: Well done! Both of you are                            indeed in the same room of type: j/jacuzzi/indoor!,GM,All
101,0 days 00:03:36,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
102,0 days 00:03:36,GM: ,GM,All
103,0 days 00:03:36,GM: Here's your token: 6810V4FL1,GM,All
104,0 days 00:03:58,A: ,A,All
106,0 days 00:04:33,B: ,B,All
108,0 days 03:19:17,GM: ,GM,All
