,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
36,0 days 00:00:19,A: Hi. I appear to be in some kind of bedroom,A,All
65,0 days 00:00:51,B: i am at the staircase,B,All
66,0 days 00:00:57,B: it should be close to the room i will wait here,B,All
67,0 days 00:01:00,A: OK. How did you get there,A,All
73,0 days 00:01:17,A: s,A,All
82,0 days 00:01:31,B: i went west off a street ,B,All
83,0 days 00:01:38,A: Does the staircase have a plant on the left?,A,All
84,0 days 00:01:41,B: it has a plant yes,B,All
85,0 days 00:01:44,A: OK I think we did it,A,All
86,0 days 00:01:47,B: great!,B,All
88,0 days 00:01:51,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
90,0 days 00:01:54,GM: Well done! Both of you are                            indeed in the same room of type: s/staircase!,GM,All
91,0 days 00:01:54,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
92,0 days 00:01:54,GM: ,GM,All
93,0 days 00:01:54,GM: Here's your token: 10217R9LJS,GM,All
94,0 days 00:02:06,A: ,A,All
96,0 days 00:02:11,B: ,B,All
98,0 days 00:03:03,GM: Attention: you are in the game for 3 minutes!,GM,All
99,0 days 00:27:52,GM: ,GM,All
