,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:00,GM: ,GM,All
38,0 days 00:00:27,A: I found an attic,A,All
39,0 days 00:00:33,B: im in a street,B,All
46,0 days 00:00:48,"A: It has a sloped wooden roof, small wooden table on the right",A,All
47,0 days 00:01:03,B: im in an attic with wood floor and a bed and a closet area on the right,B,All
50,0 days 00:01:15,"A: Ah okay, it sounds different, mine doesn't have a bed",A,All
71,0 days 00:01:42,A: Do you want to come find me or me to come find you?,A,All
72,0 days 00:01:49,B: okay im in the room you were talking about,B,All
73,0 days 00:01:59,B: it has a window in front and the wooden table on the right,B,All
74,0 days 00:02:05,A: Is there a date on the picture from 2007?,A,All
75,0 days 00:02:08,B: yes,B,All
76,0 days 00:02:15,A: Yay :),A,All
77,0 days 00:02:17,B: ill wait,B,All
79,0 days 00:02:22,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
81,0 days 00:02:26,GM: Well done! Both of you are                            indeed in the same room of type: a/attic!,GM,All
82,0 days 00:02:26,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
83,0 days 00:02:26,GM: ,GM,All
84,0 days 00:02:26,GM: Here's your token: 1007AMNAD6,GM,All
85,0 days 00:02:42,A: ,A,All
87,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
88,0 days 00:03:07,B: ,B,All
90,0 days 00:51:21,GM: ,GM,All
