,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:02,GM: ,GM,All
42,0 days 00:00:38,B: I found one all ready. This has two small chairs. Big shelves. ,B,All
47,0 days 00:00:49,"A: Okay, I'll try to find you",A,All
48,0 days 00:00:50,B: Red carpet. ,B,All
57,0 days 00:01:05,B: Small corner of a table on the left side. ,B,All
66,0 days 00:01:37,"A: Okay, I think I've got it",A,All
67,0 days 00:01:45,A: Two reddish chairs in the middle?,A,All
68,0 days 00:01:51,B: Yes. ,B,All
69,0 days 00:01:58,A: Awesome :),A,All
71,0 days 00:02:02,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
73,0 days 00:02:06,GM: Well done! Both of you are                            indeed in the same room of type: r/reading_room!,GM,All
74,0 days 00:02:07,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
75,0 days 00:02:07,GM: ,GM,All
76,0 days 00:02:08,GM: Here's your token: 6032HF1DO,GM,All
77,0 days 00:02:25,A: ,A,All
79,0 days 00:02:31,B: ,B,All
81,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
82,0 days 01:01:32,GM: ,GM,All
