,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:03,GM: ,GM,All
20,0 days 00:00:07,A: hello,A,All
21,0 days 00:00:11,B: hi there,B,All
34,0 days 00:00:35,A: i am in dinning room,A,All
35,0 days 00:00:51,B: i'm outside on the street,B,All
42,0 days 00:01:00,"A: long table, four chairs, brown, ",A,All
43,0 days 00:01:09,A: come to this room,A,All
44,0 days 00:01:12,B: i'm in a living room with a round table on 4 chairs,B,All
63,0 days 00:01:32,A: vasmy table is not round,A,All
74,0 days 00:01:41,A: my table is rectangular,A,All
82,0 days 00:01:51,A: you move or me?,A,All
86,0 days 00:01:55,B: okay,B,All
87,0 days 00:01:58,B: does it have flowers on the table,B,All
88,0 days 00:02:04,"A: yes, in vase",A,All
89,0 days 00:02:10,B: im there,B,All
90,0 days 00:02:15,"A: ok, type done",A,All
92,0 days 00:02:19,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
93,0 days 00:02:19,B: done,B,All
95,0 days 00:02:19,"GM: You have managed to meet in a room of type:                                                        d/dining_room, but unfortunately                                                        not in the same one.",GM,All
96,0 days 00:02:20,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
97,0 days 00:02:20,GM: ,GM,All
98,0 days 00:02:20,GM: Here's your token: 887G8OB0L,GM,All
99,0 days 00:02:28,B: ,B,All
101,0 days 00:02:51,A: ,A,All
103,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
