,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
40,0 days 00:01:10,"B: I found a room with duck wallpaper, and a little tv. not sure if that is the attic tho. ",B,All
60,0 days 00:01:38,A: im on the street,A,All
74,0 days 00:01:53,A: im in the attic now,A,All
79,0 days 00:02:05,B: it looks like what i described?,B,All
100,0 days 00:02:34,A: theres no duck wallpaper but theres a little tv and a cooler,A,All
105,0 days 00:02:43,"A: the roof is low and slanted, it looks like the attic",A,All
106,0 days 00:02:55,"B: that is it, i'm coming back hold on",B,All
107,0 days 00:02:57,A: i just kept going east from the street,A,All
108,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
135,0 days 00:03:34,B: i'm here,B,All
137,0 days 00:03:39,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
139,0 days 00:03:58,GM: Well done! Both of you are                            indeed in the same room of type: a/attic!,GM,All
140,0 days 00:03:58,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
141,0 days 00:03:59,GM: ,GM,All
142,0 days 00:03:59,GM: Here's your token: 1050L9F2G4,GM,All
143,0 days 00:04:10,B: ,B,All
145,0 days 00:05:16,A: ,A,All
147,0 days 00:54:12,GM: ,GM,All
