,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
34,0 days 00:00:27,A: OKay I'm in an attic,A,All
35,0 days 00:00:34,B: What does it look like?,B,All
36,0 days 00:00:37,A: yellow chair at front of picture,A,All
37,0 days 00:00:46,A: rocking chair in background,A,All
38,0 days 00:00:49,"B: Ok, I'll try to find it",B,All
51,0 days 00:01:11,A: vertical striped wall paper on walls,A,All
60,0 days 00:01:24,A: skylight on left,A,All
73,0 days 00:01:42,A: two red pillows on the ground near rocking chair,A,All
86,0 days 00:02:06,B: found it!,B,All
87,0 days 00:02:11,A: good job,A,All
89,0 days 00:02:16,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
91,0 days 00:02:18,GM: Well done! Both of you are                            indeed in the same room of type: a/attic!,GM,All
92,0 days 00:02:18,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
93,0 days 00:02:19,GM: ,GM,All
94,0 days 00:02:19,GM: Here's your token: 694B5U19X,GM,All
95,0 days 00:02:40,A: ,A,All
97,0 days 00:02:57,B: ,B,All
99,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
100,0 days 03:10:47,GM: ,GM,All
