,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:12,A: hi,A,All
21,0 days 00:00:15,B: Hi,B,All
30,0 days 00:00:28,B: I went west from the bedroom and found the staircase,B,All
39,0 days 00:00:38,B: That is where we should meet I do believe,B,All
40,0 days 00:00:51,A: i am see the staircase.,A,All
41,0 days 00:00:58,B: Let's meet there,B,All
44,0 days 00:01:07,A: yes,A,All
49,0 days 00:01:13,B: ok,B,All
55,0 days 00:01:24,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
56,0 days 00:01:27,A: have you got it?,A,All
57,0 days 00:01:29,B: yes,B,All
59,0 days 00:01:35,"GM: You have managed to meet in a room of type:                                                        s/staircase, but unfortunately                                                        not in the same one.",GM,All
60,0 days 00:01:35,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
61,0 days 00:01:35,GM: ,GM,All
62,0 days 00:01:35,GM: Here's your token: 1072PZ0M8W,GM,All
63,0 days 00:01:37,B: I see a pillar in the middle of the image,B,All
64,0 days 00:02:11,B: bye,B,All
65,0 days 00:02:13,A: ,A,All
67,0 days 00:02:19,B: ,B,All
69,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
70,0 days 00:36:39,GM: ,GM,All
