,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
40,0 days 00:00:34,A: ok it seems i found a waiting room,A,All
41,0 days 00:00:35,B: i found a waiting room with green chairs and flower art on the wall,B,All
42,0 days 00:00:42,B: whats yours look like?,B,All
47,0 days 00:01:04,B: found another one with green chairs and a stripe on the wall on left,B,All
62,0 days 00:01:28,"A: there are 3 double seat couches in a concave with 4 yellow pillows on them, a tv is on the back wall, alont iwth a small tree plant in the right corner, the floor is wooden",A,All
63,0 days 00:01:35,B: ok,B,All
64,0 days 00:01:36,B: stay there,B,All
81,0 days 00:01:49,B: im there,B,All
83,0 days 00:01:50,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
84,0 days 00:01:55,B: tv screen on wall,B,All
86,0 days 00:01:55,GM: Well done! Both of you are                            indeed in the same room of type: w/waiting_room!,GM,All
87,0 days 00:01:55,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
88,0 days 00:01:55,GM: ,GM,All
89,0 days 00:01:56,GM: Here's your token: 856WBAIVS,GM,All
90,0 days 00:01:57,B: plant in right corber,B,All
91,0 days 00:02:03,B: ,B,All
93,0 days 00:02:05,A: yes good job,A,All
94,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
95,0 days 00:03:58,A: ,A,All
