,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
38,0 days 00:00:54,A: I'm in the attic!,A,All
39,0 days 00:01:17,A: Where are you?,A,All
41,0 days 00:01:43,B: in front of the store,B,All
42,0 days 00:01:59,A: go west then go north,A,All
46,0 days 00:02:38,A: where are you now?,A,All
52,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
53,0 days 00:03:06,B: in a bed room,B,All
54,0 days 00:03:09,A: are you in the room with the violin?,A,All
55,0 days 00:03:16,A: that is the attic,A,All
57,0 days 00:03:18,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
58,0 days 00:03:18,B: no pink bed,B,All
60,0 days 00:03:28,"GM: Unfortunately, you and your                                                   partner were somewhere else, but not                                                   in a room of the required type a/attic",GM,All
61,0 days 00:03:28,"GM: Please enter the token below into                                                   the token field on the HIT webpage, and close this                                                    browser window.",GM,All
62,0 days 00:03:28,GM: ,GM,All
63,0 days 00:03:29,GM: Here's your token: 623E3TYP,GM,All
64,0 days 00:03:54,A: ,A,All
66,0 days 00:04:25,B: ,B,All
68,0 days 01:20:23,GM: ,GM,All
