,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
26,0 days 00:00:17,"A: Hello, I am in a living room",A,All
53,0 days 00:00:35,A: I found the wine cellar,A,All
58,0 days 00:00:46,"A: Its tan wood, with losts of bottles",A,All
59,0 days 00:00:49,B: is it all racks of wood bottle holders?,B,All
60,0 days 00:00:52,B: ok,B,All
61,0 days 00:00:58,B: a red cap wine bottle on bottom left?,B,All
62,0 days 00:01:06,A: Yes,A,All
64,0 days 00:01:08,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
66,0 days 00:01:11,GM: Well done! Both of you are                            indeed in the same room of type: w/wine_cellar/bottle_storage!,GM,All
67,0 days 00:01:11,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
68,0 days 00:01:11,GM: ,GM,All
69,0 days 00:01:11,GM: Here's your token: 4133I7UWW,GM,All
70,0 days 00:01:16,B: ,B,All
72,0 days 00:01:18,A: ,A,All
74,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
75,0 days 03:03:56,GM: ,GM,All
