,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:00,GM: ,GM,All
66,0 days 00:00:50,B: I am in the reading room,B,All
67,0 days 00:00:55,A: me too,A,All
68,0 days 00:00:58,A: lots of desks,A,All
69,0 days 00:01:01,B: 2 tables with 4 chairs each,B,All
70,0 days 00:01:06,A: shelves on the far left,A,All
71,0 days 00:01:11,A: i am in a different room,A,All
72,0 days 00:01:14,A: do you want me to move?,A,All
73,0 days 00:01:20,B: ok,B,All
86,0 days 00:01:37,B: each table has 2 lamps with white shades,B,All
144,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
157,0 days 00:03:22,A: i cant find it,A,All
158,0 days 00:03:23,A: you try,A,All
159,0 days 00:03:28,B: alright,B,All
160,0 days 00:03:29,A: the reading room has lots of desks,A,All
163,0 days 00:03:35,A: they are wood with black surfaces,A,All
172,0 days 00:03:44,A: black lights above them too,A,All
181,0 days 00:03:55,B: I think I found it,B,All
183,0 days 00:04:00,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
185,0 days 00:04:29,GM: Well done! Both of you are                            indeed in the same room of type: r/reading_room!,GM,All
186,0 days 00:04:30,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
187,0 days 00:04:30,GM: ,GM,All
188,0 days 00:04:31,GM: Here's your token: 986YBM3GG,GM,All
189,0 days 00:04:48,B: ,B,All
191,0 days 00:05:37,A: ,A,All
