,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:11,A: .w,A,All
45,0 days 00:00:39,A: ok in bathroom.  Cream tils above bath.  Mirror on lefthand side.  White cabinet above toilet.,A,All
46,0 days 00:00:40,B: ,B,All
48,0 days 00:00:41,B: ,B,All
51,0 days 00:00:46,A: tiles,A,All
52,0 days 00:00:57,"B: ok, my pics weren;t loading",B,All
57,0 days 00:01:08,A: no probs.  Where are you now,A,All
58,0 days 00:01:14,B: Argh I'm in a different bathroom,B,All
59,0 days 00:01:20,"B: I can only go south, north or west",B,All
60,0 days 00:01:24,A: keep moving and see,A,All
61,0 days 00:01:31,B: Which direction did you head?,B,All
62,0 days 00:01:36,B: Where can you go from that room?,B,All
63,0 days 00:01:38,A: i started outside so I am probably going in a different direction,A,All
74,0 days 00:01:54,A: i can go south and east,A,All
88,0 days 00:02:31,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
89,0 days 00:02:33,B: ok I'm there,B,All
90,0 days 00:02:44,B: type /done,B,All
92,0 days 00:02:44,GM: Well done! Both of you are                            indeed in the same room of type: b/bathroom!,GM,All
93,0 days 00:02:45,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
94,0 days 00:02:45,GM: ,GM,All
95,0 days 00:02:45,GM: Here's your token: 296WFVD82,GM,All
96,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
97,0 days 00:03:07,B: ,B,All
99,0 days 00:03:13,A: ,A,All
101,0 days 04:28:54,GM: ,GM,All
