,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
32,0 days 00:00:28,B: in an office,B,All
37,0 days 00:00:36,B: has fansy wooden desk,B,All
38,0 days 00:00:43,B: bookcase behind it,B,All
39,0 days 00:00:49,A: i will look for you,A,All
44,0 days 00:00:57,B: lamp on the right corner of the desk,B,All
53,0 days 00:01:05,B: picture on wall on the right,B,All
60,0 days 00:01:18,B: white vase on the bookshelve,B,All
69,0 days 00:01:27,B: tiled floor,B,All
83,0 days 00:01:44,B: beige walls,B,All
95,0 days 00:01:58,B: plant on bottom of bookshelve,B,All
100,0 days 00:02:10,B: plant on left side of desk,B,All
105,0 days 00:02:22,B: laptop on desk,B,All
110,0 days 00:02:26,B: you still looking,B,All
115,0 days 00:02:31,A: yeah,A,All
128,0 days 00:02:49,A: found it,A,All
130,0 days 00:02:54,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
132,0 days 00:02:59,GM: Well done! Both of you are                            indeed in the same room of type: h/home_office!,GM,All
133,0 days 00:02:59,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
134,0 days 00:03:00,GM: ,GM,All
135,0 days 00:03:00,GM: Here's your token: 578IFGEHJ,GM,All
136,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
137,0 days 00:03:29,B: ,B,All
139,0 days 00:03:30,A: ,A,All
141,0 days 01:19:32,GM: ,GM,All
