,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
30,0 days 00:00:15,B: .w,B,All
53,0 days 00:00:46,A: not sure if jacuzzi means pool too...,A,All
54,0 days 00:00:54,A: but i found one that was round and one that was rectangular,A,All
55,0 days 00:00:58,B: no pool in my room,B,All
56,0 days 00:00:59,A: let me know when you find one,A,All
57,0 days 00:01:06,B: round jacuzzi,B,All
58,0 days 00:01:09,A: keep moving from room to room,A,All
59,0 days 00:01:14,A: okay are there plants in the room?,A,All
60,0 days 00:01:20,B: 2 chairs on left,B,All
61,0 days 00:01:23,A: with two white pool chairs on the right?,A,All
62,0 days 00:01:30,B: on right yes,B,All
63,0 days 00:01:30,A: hm,A,All
64,0 days 00:01:34,A: ok,A,All
65,0 days 00:01:38,A: plants?,A,All
66,0 days 00:01:39,B: plants on left,B,All
67,0 days 00:01:41,A: ok,A,All
68,0 days 00:01:45,B: you there,B,All
70,0 days 00:01:48,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
71,0 days 00:01:49,A: yes,A,All
73,0 days 00:01:53,GM: Well done! Both of you are                            indeed in the same room of type: j/jacuzzi/indoor!,GM,All
74,0 days 00:01:53,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
75,0 days 00:01:53,GM: ,GM,All
76,0 days 00:01:53,GM: Here's your token: 415QPZJAE,GM,All
77,0 days 00:02:03,A: ,A,All
79,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
80,0 days 00:05:06,B: ,B,All
82,0 days 03:01:35,GM: ,GM,All
